Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d3b9f438,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtKZYwYOkWlK,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2c06eae5,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_68e1bd31,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrt1FD59O4eTz,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_49462e56,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtVmQTWhdSkJ,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a1f36e1b,=,0.96,https://ark.frantiq.fr/ark:/26678/pcrt7UXeYrS8Nb,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_c40b4a1d,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtrMvNrtSOHs,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_af2f2dad,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtVgXu5JJGUg,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_1adf0150,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtpbgzj4c0da,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_bd4d65a8,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-fr,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_dafb0ad8,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtfOjLfceAZ0,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_bf5d4df1,=,0.9097321643036227,https://ark.frantiq.fr/ark:/26678/pcrt1FD59O4eTz,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_e0d9d2ff,=,0.8780683642385727,https://ark.frantiq.fr/ark:/26678/pcrtSu7E2Qh0Xv,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a32880ef,=,0.8419216656770744,https://ark.frantiq.fr/ark:/26678/pcrt66PQUHwXaw,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_646ccae3,=,0.884469948194867,https://ark.frantiq.fr/ark:/26678/pcrt36pke8yWxW,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a4dc9f9f,=,0.8873030475030724,https://ark.frantiq.fr/ark:/26678/pcrt9PJh9aTXv4,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d321ff61,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_cfaa9f0d,=,0.886747589558731,https://ark.frantiq.fr/ark:/26678/pcrtpbgzj4c0da,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d3b9f438,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtKZYwYOkWlK,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d321ff61,=,0.8808840455829431,https://ark.frantiq.fr/ark:/26678/pcrtVgXu5JJGUg,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_9a095544,=,0.9411666245962873,https://ark.frantiq.fr/ark:/26678/pcrtpZHoU1vm9o,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_af7515a8,=,0.9461182143438188,https://ark.frantiq.fr/ark:/26678/pcrt5MQsnfNDTD,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2f0a0fae,=,0.8896235089172085,https://ark.frantiq.fr/ark:/26678/pcrtQY3u48DUrQ,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_5afbe881,=,0.8608379765669325,https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ed1f46d5,=,0.8449789578446171,https://ark.frantiq.fr/ark:/26678/pcrtRIPguI6ugI,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_5b640e14,=,0.9705284234207175,https://ark.frantiq.fr/ark:/26678/pcrt9WXX2cWeOQ,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_718afccb,=,0.91458263473522,https://ark.frantiq.fr/ark:/26678/pcrtwvbHs6SmP8,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_e6bcd9f7,=,0.9062986596275133,https://ark.frantiq.fr/ark:/26678/pcrt7XYoF5la6b,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a0fc8fbd,=,0.8683505300529781,https://ark.frantiq.fr/ark:/26678/pcrtSp0Bn88zX1,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_e73f7616,=,0.9221643275631363,https://ark.frantiq.fr/ark:/26678/pcrtAqKgmvERHQ,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ee5484a4,=,0.8699880391605332,https://ark.frantiq.fr/ark:/26678/pcrtxKnfzXYMxK,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_8b38cf01,=,0.8567177273178818,https://ark.frantiq.fr/ark:/26678/pcrtQpKQcDolxc,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_0281891b,=,0.8914687146446366,https://ark.frantiq.fr/ark:/26678/pcrtkeLpJpVN4t,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ffe5cd10,=,0.8360893684033593,https://ark.frantiq.fr/ark:/26678/pcrtHIT0hSPFsR,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_bd17b2bc,=,0.9004394746615066,https://ark.frantiq.fr/ark:/26678/pcrtdreB1dmB38,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4cfbc639,=,0.9061942694117225,https://ark.frantiq.fr/ark:/26678/pcrtx4sFxmENjb,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ca373f42,=,0.8516053208676869,https://ark.frantiq.fr/ark:/26678/pcrtfOjLfceAZ0,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_3a1d164e,=,0.8252533280969918,https://ark.frantiq.fr/ark:/26678/pcrtpZqoqAbrdg,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a1f36e1b,=,0.9804519719094539,https://ark.frantiq.fr/ark:/26678/pcrt7UXeYrS8Nb,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b7f77df4,=,0.8427189359320628,https://ark.frantiq.fr/ark:/26678/pcrtGYzRry8HxI,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_906fb5db,=,0.8855623978776582,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4c350519,=,0.824488017803474,https://ark.frantiq.fr/ark:/26678/pcrtAYfItWHoOV,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_3b1f6de4,=,0.8561157587783215,https://ark.frantiq.fr/ark:/26678/pcrtKZYwYOkWlK,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_af2f2dad,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtVgXu5JJGUg,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_efed8725,=,0.9455911778597053,https://ark.frantiq.fr/ark:/26678/pcrt9gfvI45Kcj,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_cfcfb0b5,=,0.8745695000837101,https://ark.frantiq.fr/ark:/26678/pcrthcbe2XySTb,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a5f9dcec,=,0.8609373151610509,https://ark.frantiq.fr/ark:/26678/crtdVpqD9Y6ym,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d9be43fc,=,0.8149389451325109,https://ark.frantiq.fr/ark:/26678/pcrtVhTRix41ic,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_58617441,=,0.8627463173008071,https://ark.frantiq.fr/ark:/26678/pcrtrMvNrtSOHs,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_49517e78,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrt36pke8yWxW,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_14742562,=,0.8643073273571181,https://ark.frantiq.fr/ark:/26678/pcrtfUWF9GVr4q,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_fd86e2ca,=,0.8567755872142555,https://ark.frantiq.fr/ark:/26678/pcrteJiI6BxaFN,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b02158bd,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_c4fde00c,=,0.870404023415379,https://ark.frantiq.fr/ark:/26678/pcrt3S7lIydczN,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_f09b41b4,=,0.9999999991873182,https://ark.frantiq.fr/ark:/26678/pcrt0Krn6QJlhU,[],[],"[""skos:Concept""]",true,true positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_0e9ac12e,=,0.8183323788503538,https://ark.frantiq.fr/ark:/26678/pcrtVmQTWhdSkJ,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b5fdb08d,=,0.9004031835269102,https://ark.frantiq.fr/ark:/26678/pcrtxdz8S5BdEg,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_cb4df6e3,=,0.8834698066713614,https://ark.frantiq.fr/ark:/26678/pcrtp5Wcpmp9I3,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_3ec72d64,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrt7UXeYrS8Nb,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ca4273ea,=,0.984812968126389,https://ark.frantiq.fr/ark:/26678/pcrtD19Y1kxWR4,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2c06eae5,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ecfb8fbd,=,0.8903115703614682,https://ark.frantiq.fr/ark:/26678/pcrt3FTqaIdbpb,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ac567df8,=,0.8799154551885295,https://ark.frantiq.fr/ark:/26678/pcrtF9P4mbuyGk,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_c40b4a1d,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtrMvNrtSOHs,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b5294159,=,0.8324479991589198,https://ark.frantiq.fr/ark:/26678/pcrtXGgQa70ZVU,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_623326f0,=,0.9199808412975741,https://ark.frantiq.fr/ark:/26678/pcrtms2OAv82PY,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_db9fa215,=,0.9262531186071655,https://ark.frantiq.fr/ark:/26678/pcrtQS6tuoSfSW,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d08fcc11,=,0.8778026858213055,https://ark.frantiq.fr/ark:/26678/pcrtNU9yWjKe6U,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4a2b0815,=,0.9248635509750628,https://ark.frantiq.fr/ark:/26678/pcrta0rAmU2iDR,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_8b38cf01,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrt0Krn6QJlhU,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_148ad757,=,0.8354251156201191,https://ark.frantiq.fr/ark:/26678/pcrtiaQHMzQVGS,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_865ef1cd,=,0.8945182063187321,https://ark.frantiq.fr/ark:/26678/pcrtHIjtOg1P75,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_61e75561,=,0.9465526186426223,https://ark.frantiq.fr/ark:/26678/pcrtXOuO8FKGbe,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4688b7a6,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtF9P4mbuyGk,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a9e10cab,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtp5Wcpmp9I3,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_e3be9dc0,=,0.8471014890160149,https://ark.frantiq.fr/ark:/26678/pcrtUia9QuUpdR,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a32880ef,=,0.8419216656770744,https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a8c479ca,=,0.9247391741305386,https://ark.frantiq.fr/ark:/26678/pcrtWouRhFysgx,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_eed928af,=,0.8662197096461868,https://ark.frantiq.fr/ark:/26678/pcrt5ecRHjSZTM,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_68e1bd31,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrt1FD59O4eTz,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_49462e56,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtVmQTWhdSkJ,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_45577185,=,0.8988479660907475,https://ark.frantiq.fr/ark:/26678/pcrts62Z2hl4ux,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_f0feb0f6,=,0.909439404386287,https://ark.frantiq.fr/ark:/26678/pcrtjMFrjr1utW,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d0eebfc7,=,0.875055896748102,https://ark.frantiq.fr/ark:/26678/pcrtoeb7huexQ8,[],[],"[""skos:Concept""]",false,false positive
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_1adf0150,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtpbgzj4c0da,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_bd4d65a8,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,[],[],"[""skos:Concept""]",true,false negative
archaeology,de-en,matcha.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_dafb0ad8,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtfOjLfceAZ0,[],[],"[""skos:Concept""]",true,false negative
archaeology,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4688b7a6,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtF9P4mbuyGk,[],[],"[""skos:Concept""]",true,false negative
archaeology,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_c40b4a1d,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtrMvNrtSOHs,[],[],"[""skos:Concept""]",true,false negative
archaeology,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_615d140c,=,0.82,https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,[],[],"[""skos:Concept""]",false,false positive
archaeology,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b02158bd,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,false negative
archaeology,fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2c06eae5,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,false negative
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_7020590d,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrt9PJh9aTXv4,[],[],"[""skos:Concept""]",false,false positive
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d67080ff,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,[],[],"[""skos:Concept""]",false,false positive
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4688b7a6,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtF9P4mbuyGk,[],[],"[""skos:Concept""]",true,true positive
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_e303d28e,=,0.86,https://ark.frantiq.fr/ark:/26678/pcrt9gfvI45Kcj,[],[],"[""skos:Concept""]",false,false positive
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_c40b4a1d,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtrMvNrtSOHs,[],[],"[""skos:Concept""]",true,false negative
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_615d140c,=,0.82,https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,[],[],"[""skos:Concept""]",false,false positive
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b02158bd,=,0.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,false negative
archaeology,fr-fr,logmap-bio-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_f1ef0050,=,0.81,https://ark.frantiq.fr/ark:/26678/pcrtD19Y1kxWR4,[],[],"[""skos:Concept""]",false,false positive
